,data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
417,casme2,sub11,EP18_03f,4,56,108,131,casme2/sub11/EP18_03f/img56.jpg,casme2/sub11/EP18_03f/img108.jpg,casme2/sub11/EP18_03f/img131.jpg,casme2_sub11,others
418,casme2,sub11,EP19_03f,4,11,92,151,casme2/sub11/EP19_03f/img11.jpg,casme2/sub11/EP19_03f/img92.jpg,casme2/sub11/EP19_03f/img151.jpg,casme2_sub11,others
419,casme2,sub11,EP19_03f,4,11,93,151,casme2/sub11/EP19_03f/img11.jpg,casme2/sub11/EP19_03f/img93.jpg,casme2/sub11/EP19_03f/img151.jpg,casme2_sub11,others
420,casme2,sub11,EP19_03f,4,11,95,151,casme2/sub11/EP19_03f/img11.jpg,casme2/sub11/EP19_03f/img95.jpg,casme2/sub11/EP19_03f/img151.jpg,casme2_sub11,others
421,casme2,sub11,EP19_03f,4,11,96,151,casme2/sub11/EP19_03f/img11.jpg,casme2/sub11/EP19_03f/img96.jpg,casme2/sub11/EP19_03f/img151.jpg,casme2_sub11,others
422,casme2,sub12,EP01_02,0,31,97,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img97.jpg,casme2/sub12/EP01_02/img106.jpg,casme2_sub12,disgust
423,casme2,sub12,EP01_02,0,31,98,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img98.jpg,casme2/sub12/EP01_02/img106.jpg,casme2_sub12,disgust
424,casme2,sub12,EP01_02,0,31,100,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img100.jpg,casme2/sub12/EP01_02/img106.jpg,casme2_sub12,disgust
425,casme2,sub12,EP01_02,0,31,101,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img101.jpg,casme2/sub12/EP01_02/img106.jpg,casme2_sub12,disgust
426,casme2,sub12,EP02_05,2,41,59,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img59.jpg,casme2/sub12/EP02_05/img140.jpg,casme2_sub12,surprise
427,casme2,sub12,EP02_05,2,41,60,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img60.jpg,casme2/sub12/EP02_05/img140.jpg,casme2_sub12,surprise
428,casme2,sub12,EP02_05,2,41,62,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img62.jpg,casme2/sub12/EP02_05/img140.jpg,casme2_sub12,surprise
429,casme2,sub12,EP02_05,2,41,63,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img63.jpg,casme2/sub12/EP02_05/img140.jpg,casme2_sub12,surprise
430,casme2,sub12,EP03_02,4,26,57,91,casme2/sub12/EP03_02/img26.jpg,casme2/sub12/EP03_02/img57.jpg,casme2/sub12/EP03_02/img91.jpg,casme2_sub12,others
431,casme2,sub12,EP03_02,4,26,58,91,casme2/sub12/EP03_02/img26.jpg,casme2/sub12/EP03_02/img58.jpg,casme2/sub12/EP03_02/img91.jpg,casme2_sub12,others
432,casme2,sub12,EP03_02,4,26,60,91,casme2/sub12/EP03_02/img26.jpg,casme2/sub12/EP03_02/img60.jpg,casme2/sub12/EP03_02/img91.jpg,casme2_sub12,others
433,casme2,sub12,EP03_02,4,26,61,91,casme2/sub12/EP03_02/img26.jpg,casme2/sub12/EP03_02/img61.jpg,casme2/sub12/EP03_02/img91.jpg,casme2_sub12,others
434,casme2,sub12,EP03_04,1,60,127,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img127.jpg,casme2/sub12/EP03_04/img156.jpg,casme2_sub12,happiness
435,casme2,sub12,EP03_04,1,60,128,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img128.jpg,casme2/sub12/EP03_04/img156.jpg,casme2_sub12,happiness
436,casme2,sub12,EP03_04,1,60,130,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img130.jpg,casme2/sub12/EP03_04/img156.jpg,casme2_sub12,happiness
437,casme2,sub12,EP03_04,1,60,131,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img131.jpg,casme2/sub12/EP03_04/img156.jpg,casme2_sub12,happiness
438,casme2,sub12,EP04_16,0,36,54,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img54.jpg,casme2/sub12/EP04_16/img135.jpg,casme2_sub12,disgust
439,casme2,sub12,EP04_16,0,36,55,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img55.jpg,casme2/sub12/EP04_16/img135.jpg,casme2_sub12,disgust
440,casme2,sub12,EP04_16,0,36,57,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img57.jpg,casme2/sub12/EP04_16/img135.jpg,casme2_sub12,disgust
441,casme2,sub12,EP04_16,0,36,58,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img58.jpg,casme2/sub12/EP04_16/img135.jpg,casme2_sub12,disgust
442,casme2,sub12,EP06_06,2,36,74,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img74.jpg,casme2/sub12/EP06_06/img111.jpg,casme2_sub12,surprise
443,casme2,sub12,EP06_06,2,36,75,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img75.jpg,casme2/sub12/EP06_06/img111.jpg,casme2_sub12,surprise
444,casme2,sub12,EP06_06,2,36,77,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img77.jpg,casme2/sub12/EP06_06/img111.jpg,casme2_sub12,surprise
445,casme2,sub12,EP06_06,2,36,78,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img78.jpg,casme2/sub12/EP06_06/img111.jpg,casme2_sub12,surprise
446,casme2,sub12,EP08_01,2,46,79,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img79.jpg,casme2/sub12/EP08_01/img106.jpg,casme2_sub12,surprise
447,casme2,sub12,EP08_01,2,46,80,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img80.jpg,casme2/sub12/EP08_01/img106.jpg,casme2_sub12,surprise
448,casme2,sub12,EP08_01,2,46,82,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img82.jpg,casme2/sub12/EP08_01/img106.jpg,casme2_sub12,surprise
449,casme2,sub12,EP08_01,2,46,83,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img83.jpg,casme2/sub12/EP08_01/img106.jpg,casme2_sub12,surprise
450,casme2,sub12,EP08_03,2,76,112,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img112.jpg,casme2/sub12/EP08_03/img156.jpg,casme2_sub12,surprise
451,casme2,sub12,EP08_03,2,76,113,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img113.jpg,casme2/sub12/EP08_03/img156.jpg,casme2_sub12,surprise
452,casme2,sub12,EP08_03,2,76,115,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img115.jpg,casme2/sub12/EP08_03/img156.jpg,casme2_sub12,surprise
453,casme2,sub12,EP08_03,2,76,116,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img116.jpg,casme2/sub12/EP08_03/img156.jpg,casme2_sub12,surprise
454,casme2,sub12,EP08_07,1,111,132,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img132.jpg,casme2/sub12/EP08_07/img186.jpg,casme2_sub12,happiness
455,casme2,sub12,EP08_07,1,111,133,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img133.jpg,casme2/sub12/EP08_07/img186.jpg,casme2_sub12,happiness
456,casme2,sub12,EP08_07,1,111,135,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img135.jpg,casme2/sub12/EP08_07/img186.jpg,casme2_sub12,happiness
457,casme2,sub12,EP08_07,1,111,136,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img136.jpg,casme2/sub12/EP08_07/img186.jpg,casme2_sub12,happiness
458,casme2,sub12,EP09_02,0,16,57,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img57.jpg,casme2/sub12/EP09_02/img101.jpg,casme2_sub12,disgust
459,casme2,sub12,EP09_02,0,16,58,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img58.jpg,casme2/sub12/EP09_02/img101.jpg,casme2_sub12,disgust
460,casme2,sub12,EP09_02,0,16,60,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img60.jpg,casme2/sub12/EP09_02/img101.jpg,casme2_sub12,disgust
461,casme2,sub12,EP09_02,0,16,61,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img61.jpg,casme2/sub12/EP09_02/img101.jpg,casme2_sub12,disgust
462,casme2,sub12,EP09_06,0,66,109,111,casme2/sub12/EP09_06/img66.jpg,casme2/sub12/EP09_06/img109.jpg,casme2/sub12/EP09_06/img111.jpg,casme2_sub12,disgust
463,casme2,sub12,EP09_06,0,66,110,111,casme2/sub12/EP09_06/img66.jpg,casme2/sub12/EP09_06/img110.jpg,casme2/sub12/EP09_06/img111.jpg,casme2_sub12,disgust
464,casme2,sub12,EP16_02,0,136,187,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img187.jpg,casme2/sub12/EP16_02/img226.jpg,casme2_sub12,disgust
465,casme2,sub12,EP16_02,0,136,188,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img188.jpg,casme2/sub12/EP16_02/img226.jpg,casme2_sub12,disgust
466,casme2,sub12,EP16_02,0,136,190,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img190.jpg,casme2/sub12/EP16_02/img226.jpg,casme2_sub12,disgust
467,casme2,sub12,EP16_02,0,136,191,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img191.jpg,casme2/sub12/EP16_02/img226.jpg,casme2_sub12,disgust
468,casme2,sub13,EP01_01,4,76,109,131,casme2/sub13/EP01_01/img76.jpg,casme2/sub13/EP01_01/img109.jpg,casme2/sub13/EP01_01/img131.jpg,casme2_sub13,others
469,casme2,sub13,EP01_01,4,76,110,131,casme2/sub13/EP01_01/img76.jpg,casme2/sub13/EP01_01/img110.jpg,casme2/sub13/EP01_01/img131.jpg,casme2_sub13,others
470,casme2,sub13,EP01_01,4,76,112,131,casme2/sub13/EP01_01/img76.jpg,casme2/sub13/EP01_01/img112.jpg,casme2/sub13/EP01_01/img131.jpg,casme2_sub13,others
471,casme2,sub13,EP01_01,4,76,113,131,casme2/sub13/EP01_01/img76.jpg,casme2/sub13/EP01_01/img113.jpg,casme2/sub13/EP01_01/img131.jpg,casme2_sub13,others
472,casme2,sub13,EP01_02,4,76,99,116,casme2/sub13/EP01_02/img76.jpg,casme2/sub13/EP01_02/img99.jpg,casme2/sub13/EP01_02/img116.jpg,casme2_sub13,others
473,casme2,sub13,EP01_02,4,76,100,116,casme2/sub13/EP01_02/img76.jpg,casme2/sub13/EP01_02/img100.jpg,casme2/sub13/EP01_02/img116.jpg,casme2_sub13,others
474,casme2,sub13,EP01_02,4,76,102,116,casme2/sub13/EP01_02/img76.jpg,casme2/sub13/EP01_02/img102.jpg,casme2/sub13/EP01_02/img116.jpg,casme2_sub13,others
475,casme2,sub13,EP01_02,4,76,103,116,casme2/sub13/EP01_02/img76.jpg,casme2/sub13/EP01_02/img103.jpg,casme2/sub13/EP01_02/img116.jpg,casme2_sub13,others
476,casme2,sub13,EP02_02,4,11,32,68,casme2/sub13/EP02_02/img11.jpg,casme2/sub13/EP02_02/img32.jpg,casme2/sub13/EP02_02/img68.jpg,casme2_sub13,others
477,casme2,sub13,EP02_02,4,11,33,68,casme2/sub13/EP02_02/img11.jpg,casme2/sub13/EP02_02/img33.jpg,casme2/sub13/EP02_02/img68.jpg,casme2_sub13,others
478,casme2,sub13,EP02_02,4,11,35,68,casme2/sub13/EP02_02/img11.jpg,casme2/sub13/EP02_02/img35.jpg,casme2/sub13/EP02_02/img68.jpg,casme2_sub13,others
479,casme2,sub13,EP02_02,4,11,36,68,casme2/sub13/EP02_02/img11.jpg,casme2/sub13/EP02_02/img36.jpg,casme2/sub13/EP02_02/img68.jpg,casme2_sub13,others
480,casme2,sub13,EP02_03,4,26,57,66,casme2/sub13/EP02_03/img26.jpg,casme2/sub13/EP02_03/img57.jpg,casme2/sub13/EP02_03/img66.jpg,casme2_sub13,others
481,casme2,sub13,EP02_03,4,26,58,66,casme2/sub13/EP02_03/img26.jpg,casme2/sub13/EP02_03/img58.jpg,casme2/sub13/EP02_03/img66.jpg,casme2_sub13,others
482,casme2,sub13,EP02_03,4,26,60,66,casme2/sub13/EP02_03/img26.jpg,casme2/sub13/EP02_03/img60.jpg,casme2/sub13/EP02_03/img66.jpg,casme2_sub13,others
483,casme2,sub13,EP02_03,4,26,61,66,casme2/sub13/EP02_03/img26.jpg,casme2/sub13/EP02_03/img61.jpg,casme2/sub13/EP02_03/img66.jpg,casme2_sub13,others
484,casme2,sub13,EP03_01,1,31,84,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img84.jpg,casme2/sub13/EP03_01/img111.jpg,casme2_sub13,happiness
485,casme2,sub13,EP03_01,1,31,85,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img85.jpg,casme2/sub13/EP03_01/img111.jpg,casme2_sub13,happiness
486,casme2,sub13,EP03_01,1,31,87,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img87.jpg,casme2/sub13/EP03_01/img111.jpg,casme2_sub13,happiness
487,casme2,sub13,EP03_01,1,31,88,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img88.jpg,casme2/sub13/EP03_01/img111.jpg,casme2_sub13,happiness
488,casme2,sub13,EP08_01,4,54,79,106,casme2/sub13/EP08_01/img54.jpg,casme2/sub13/EP08_01/img79.jpg,casme2/sub13/EP08_01/img106.jpg,casme2_sub13,others
489,casme2,sub13,EP08_01,4,54,80,106,casme2/sub13/EP08_01/img54.jpg,casme2/sub13/EP08_01/img80.jpg,casme2/sub13/EP08_01/img106.jpg,casme2_sub13,others
490,casme2,sub13,EP08_01,4,54,82,106,casme2/sub13/EP08_01/img54.jpg,casme2/sub13/EP08_01/img82.jpg,casme2/sub13/EP08_01/img106.jpg,casme2_sub13,others
491,casme2,sub13,EP08_01,4,54,83,106,casme2/sub13/EP08_01/img54.jpg,casme2/sub13/EP08_01/img83.jpg,casme2/sub13/EP08_01/img106.jpg,casme2_sub13,others
492,casme2,sub13,EP09_10,1,51,74,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img74.jpg,casme2/sub13/EP09_10/img126.jpg,casme2_sub13,happiness
493,casme2,sub13,EP09_10,1,51,75,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img75.jpg,casme2/sub13/EP09_10/img126.jpg,casme2_sub13,happiness
494,casme2,sub13,EP09_10,1,51,77,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img77.jpg,casme2/sub13/EP09_10/img126.jpg,casme2_sub13,happiness
495,casme2,sub13,EP09_10,1,51,78,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img78.jpg,casme2/sub13/EP09_10/img126.jpg,casme2_sub13,happiness
496,casme2,sub13,EP12_01,4,6,39,61,casme2/sub13/EP12_01/img6.jpg,casme2/sub13/EP12_01/img39.jpg,casme2/sub13/EP12_01/img61.jpg,casme2_sub13,others
497,casme2,sub13,EP12_01,4,6,40,61,casme2/sub13/EP12_01/img6.jpg,casme2/sub13/EP12_01/img40.jpg,casme2/sub13/EP12_01/img61.jpg,casme2_sub13,others
498,casme2,sub13,EP12_01,4,6,42,61,casme2/sub13/EP12_01/img6.jpg,casme2/sub13/EP12_01/img42.jpg,casme2/sub13/EP12_01/img61.jpg,casme2_sub13,others
499,casme2,sub13,EP12_01,4,6,43,61,casme2/sub13/EP12_01/img6.jpg,casme2/sub13/EP12_01/img43.jpg,casme2/sub13/EP12_01/img61.jpg,casme2_sub13,others
500,casme2,sub14,EP04_04f,4,11,42,86,casme2/sub14/EP04_04f/img11.jpg,casme2/sub14/EP04_04f/img42.jpg,casme2/sub14/EP04_04f/img86.jpg,casme2_sub14,others
501,casme2,sub14,EP04_04f,4,11,43,86,casme2/sub14/EP04_04f/img11.jpg,casme2/sub14/EP04_04f/img43.jpg,casme2/sub14/EP04_04f/img86.jpg,casme2_sub14,others
502,casme2,sub14,EP04_04f,4,11,45,86,casme2/sub14/EP04_04f/img11.jpg,casme2/sub14/EP04_04f/img45.jpg,casme2/sub14/EP04_04f/img86.jpg,casme2_sub14,others
503,casme2,sub14,EP04_04f,4,11,46,86,casme2/sub14/EP04_04f/img11.jpg,casme2/sub14/EP04_04f/img46.jpg,casme2/sub14/EP04_04f/img86.jpg,casme2_sub14,others
504,casme2,sub14,EP09_03,1,6,27,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img27.jpg,casme2/sub14/EP09_03/img41.jpg,casme2_sub14,happiness
505,casme2,sub14,EP09_03,1,6,28,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img28.jpg,casme2/sub14/EP09_03/img41.jpg,casme2_sub14,happiness
506,casme2,sub14,EP09_03,1,6,30,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img30.jpg,casme2/sub14/EP09_03/img41.jpg,casme2_sub14,happiness
507,casme2,sub14,EP09_03,1,6,31,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img31.jpg,casme2/sub14/EP09_03/img41.jpg,casme2_sub14,happiness
508,casme2,sub14,EP09_04,1,21,69,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img69.jpg,casme2/sub14/EP09_04/img106.jpg,casme2_sub14,happiness
509,casme2,sub14,EP09_04,1,21,70,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img70.jpg,casme2/sub14/EP09_04/img106.jpg,casme2_sub14,happiness
510,casme2,sub14,EP09_04,1,21,72,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img72.jpg,casme2/sub14/EP09_04/img106.jpg,casme2_sub14,happiness
511,casme2,sub14,EP09_04,1,21,73,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img73.jpg,casme2/sub14/EP09_04/img106.jpg,casme2_sub14,happiness
512,casme2,sub14,EP09_06,1,11,57,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img57.jpg,casme2/sub14/EP09_06/img91.jpg,casme2_sub14,happiness
513,casme2,sub14,EP09_06,1,11,58,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img58.jpg,casme2/sub14/EP09_06/img91.jpg,casme2_sub14,happiness
514,casme2,sub14,EP09_06,1,11,60,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img60.jpg,casme2/sub14/EP09_06/img91.jpg,casme2_sub14,happiness
515,casme2,sub14,EP09_06,1,11,61,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img61.jpg,casme2/sub14/EP09_06/img91.jpg,casme2_sub14,happiness
516,casme2,sub15,EP03_02,1,16,47,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img47.jpg,casme2/sub15/EP03_02/img76.jpg,casme2_sub15,happiness
517,casme2,sub15,EP03_02,1,16,48,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img48.jpg,casme2/sub15/EP03_02/img76.jpg,casme2_sub15,happiness
518,casme2,sub15,EP03_02,1,16,50,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img50.jpg,casme2/sub15/EP03_02/img76.jpg,casme2_sub15,happiness
519,casme2,sub15,EP03_02,1,16,51,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img51.jpg,casme2/sub15/EP03_02/img76.jpg,casme2_sub15,happiness
520,casme2,sub15,EP04_02,2,21,44,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img44.jpg,casme2/sub15/EP04_02/img111.jpg,casme2_sub15,surprise
521,casme2,sub15,EP04_02,2,21,45,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img45.jpg,casme2/sub15/EP04_02/img111.jpg,casme2_sub15,surprise
522,casme2,sub15,EP04_02,2,21,47,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img47.jpg,casme2/sub15/EP04_02/img111.jpg,casme2_sub15,surprise
523,casme2,sub15,EP04_02,2,21,48,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img48.jpg,casme2/sub15/EP04_02/img111.jpg,casme2_sub15,surprise
524,casme2,sub15,EP08_02,0,21,52,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img52.jpg,casme2/sub15/EP08_02/img78.jpg,casme2_sub15,disgust
525,casme2,sub15,EP08_02,0,21,53,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img53.jpg,casme2/sub15/EP08_02/img78.jpg,casme2_sub15,disgust
526,casme2,sub15,EP08_02,0,21,55,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img55.jpg,casme2/sub15/EP08_02/img78.jpg,casme2_sub15,disgust
527,casme2,sub15,EP08_02,0,21,56,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img56.jpg,casme2/sub15/EP08_02/img78.jpg,casme2_sub15,disgust
528,casme2,sub16,EP01_05,1,66,104,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img104.jpg,casme2/sub16/EP01_05/img156.jpg,casme2_sub16,happiness
529,casme2,sub16,EP01_05,1,66,105,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img105.jpg,casme2/sub16/EP01_05/img156.jpg,casme2_sub16,happiness
530,casme2,sub16,EP01_05,1,66,107,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img107.jpg,casme2/sub16/EP01_05/img156.jpg,casme2_sub16,happiness
531,casme2,sub16,EP01_05,1,66,108,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img108.jpg,casme2/sub16/EP01_05/img156.jpg,casme2_sub16,happiness
532,casme2,sub16,EP01_08,3,73,92,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img92.jpg,casme2/sub16/EP01_08/img110.jpg,casme2_sub16,repression
533,casme2,sub16,EP01_08,3,73,93,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img93.jpg,casme2/sub16/EP01_08/img110.jpg,casme2_sub16,repression
534,casme2,sub16,EP01_08,3,73,95,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img95.jpg,casme2/sub16/EP01_08/img110.jpg,casme2_sub16,repression
535,casme2,sub16,EP01_08,3,73,96,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img96.jpg,casme2/sub16/EP01_08/img110.jpg,casme2_sub16,repression
536,casme2,sub16,EP01_09f,4,51,74,163,casme2/sub16/EP01_09f/img51.jpg,casme2/sub16/EP01_09f/img74.jpg,casme2/sub16/EP01_09f/img163.jpg,casme2_sub16,others
537,casme2,sub16,EP01_09f,4,51,75,163,casme2/sub16/EP01_09f/img51.jpg,casme2/sub16/EP01_09f/img75.jpg,casme2/sub16/EP01_09f/img163.jpg,casme2_sub16,others
538,casme2,sub16,EP01_09f,4,51,77,163,casme2/sub16/EP01_09f/img51.jpg,casme2/sub16/EP01_09f/img77.jpg,casme2/sub16/EP01_09f/img163.jpg,casme2_sub16,others
539,casme2,sub16,EP01_09f,4,51,78,163,casme2/sub16/EP01_09f/img51.jpg,casme2/sub16/EP01_09f/img78.jpg,casme2/sub16/EP01_09f/img163.jpg,casme2_sub16,others
540,casme2,sub16,EP04_02f,1,181,267,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img267.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2_sub16,happiness
541,casme2,sub16,EP04_02f,1,181,268,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img268.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2_sub16,happiness
542,casme2,sub16,EP04_02f,1,181,270,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img270.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2_sub16,happiness
543,casme2,sub16,EP04_02f,1,181,271,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2_sub16,happiness
544,casme2,sub17,EP01_06,1,81,84,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img84.jpg,casme2/sub17/EP01_06/img121.jpg,casme2_sub17,happiness
545,casme2,sub17,EP01_06,1,81,85,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img85.jpg,casme2/sub17/EP01_06/img121.jpg,casme2_sub17,happiness
546,casme2,sub17,EP01_06,1,81,87,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img87.jpg,casme2/sub17/EP01_06/img121.jpg,casme2_sub17,happiness
547,casme2,sub17,EP01_06,1,81,88,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img88.jpg,casme2/sub17/EP01_06/img121.jpg,casme2_sub17,happiness
548,casme2,sub17,EP01_13,2,76,132,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img132.jpg,casme2/sub17/EP01_13/img166.jpg,casme2_sub17,surprise
549,casme2,sub17,EP01_13,2,76,133,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img133.jpg,casme2/sub17/EP01_13/img166.jpg,casme2_sub17,surprise
550,casme2,sub17,EP01_13,2,76,135,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img135.jpg,casme2/sub17/EP01_13/img166.jpg,casme2_sub17,surprise
551,casme2,sub17,EP01_13,2,76,136,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img136.jpg,casme2/sub17/EP01_13/img166.jpg,casme2_sub17,surprise
552,casme2,sub17,EP01_15,1,86,99,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img99.jpg,casme2/sub17/EP01_15/img126.jpg,casme2_sub17,happiness
553,casme2,sub17,EP01_15,1,86,100,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img100.jpg,casme2/sub17/EP01_15/img126.jpg,casme2_sub17,happiness
554,casme2,sub17,EP01_15,1,86,102,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img102.jpg,casme2/sub17/EP01_15/img126.jpg,casme2_sub17,happiness
555,casme2,sub17,EP01_15,1,86,103,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img103.jpg,casme2/sub17/EP01_15/img126.jpg,casme2_sub17,happiness
556,casme2,sub17,EP02_01,0,91,117,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img117.jpg,casme2/sub17/EP02_01/img136.jpg,casme2_sub17,disgust
